0
11.5
28.0
0.0
0.0
0.0
2.0
0.0
0.0
74.0
0.0
39.0
0.0
0.0
60.5
20.0
0.0
16.0
0.0
0.0
80.5
46.0
31.5
10.0
9.5
0.0
0.0
0.0
0.0
27.5
48.0
0.0
22.0
0.0
0.0
0.0
0.0
0.0
0.0
51.0
5.5
13.5
5.0
0.0
0.0
0.0
13.5
63.5
35.5
0.0
17.5
8.0
0.0
0.0
8.5
0.0
17.0
0.0
72.0
27.0
14.5
77.5
0.0
7.5
0.0
25.5
14.5
0.0
23.5
0.0
0.0
24.5
65.0
0.0
7.0
35.5
0.0
0.0
6.5
0.0
0.0
7.5
25.5
0.0
0.0
6.5
41.0
0.0
0.0
21.5
24.5
0.0
0.0
10.0
0.0
8.0
11.5
51.5
0.0
0.0
0.0
32.0
0.0
3.5
6.0
72.5
58.0
11.0
12.5
56.5
0.0
13.0
10.0
32.5
18.5
17.0
9.5
7.0
0.0
0.0
40.0
26.0
9.0
0.0
12.5
13.0
4.5
29.0
8.0
0.0
12.0
0.0
5.5
0.0
0.0
3.0
13.0
35.0
83.5
0.0
0.0
0.0
8.0
0.0
0.0
30.5
50.5
18.0
0.0
0.0
23.0
24.0
39.0
65.5
25.0
0.0
51.0
20.0
0.0
0.0
0.0
0.0
0.0
17.5
30.5
47.5
56.5
0.0
0.0
12.5
19.5
13.0
53.0
0.0
17.0
5.0
0.0
23.0
0.0
18.0
28.0
6.0
54.5
0.0
0.0
0.0
0.0
0.0
19.0
60.5
6.0
23.0
3.0
20.0
0.0
21.0
0.0
46.0
31.0
0.0
44.0
55.5
0.0
20.5
26.5
3.0
65.0
15.0
12.0
10.0
26.5
0.0
20.0
61.0
14.0
8.0
11.0
0.0
0.0
48.0
10.5
0.0
15.0
0.0
0.0
8.0
0.0
0.0
8.5
42.5
0.0
28.0
8.0
26.5
3.0
0.0
93.0
24.0
20.5
10.0
20.0
0.0
16.5
30.0
0.0
0.0
46.5
0.0
0.0
0.0
61.5
12.0
40.0
0.0
12.5
9.0
0.0
24.5
49.0
0.0
0.0
6.5
24.5
10.0
19.0
0.0
83.0
0.0
0.0
41.0
39.0
0.0
47.5
14.0
0.0
46.5
16.5
31.0
10.5
35.0
13.5
13.5
0.0
68.0
28.0
0.0
6.5
38.5
5.5
10.0
12.0
14.0
1.5
0.0
0.0
52.0
28.5
0.0
51.0
0.0
0.0
0.0
74.5
39.0
26.0
0.0
0.0
18.0
0.0
0.0
59.5
22.5
0.0
0.0
79.0
93.0
13.5
36.5
50.0
0.0
70.5
42.5
0.0
6.0
55.5
6.0
32.0
0.0
11.0
0.0
1.5
21.5
7.0
29.0
8.0
16.0
9.0
0.0
0.0
17.0
0.0
80.0
22.5
0.0
21.5
26.0
45.5
20.0
0.0
0.0
1.0
0.0
13.5
14.5
0.0
17.0
0.0
10.0
68.5
