date,SVI,isPartial,Issuer
2011-04-03,0,False,AG Mortgage Investment Trust
2011-04-10,0,False,AG Mortgage Investment Trust
2011-04-17,0,False,AG Mortgage Investment Trust
2011-04-24,100,False,AG Mortgage Investment Trust
2011-05-01,0,False,AG Mortgage Investment Trust
2011-05-08,0,False,AG Mortgage Investment Trust
2011-05-15,0,False,AG Mortgage Investment Trust
2011-05-22,0,False,AG Mortgage Investment Trust
2011-05-29,33,False,AG Mortgage Investment Trust
2011-06-05,0,False,AG Mortgage Investment Trust
2011-06-12,32,False,AG Mortgage Investment Trust
2011-06-19,32,False,AG Mortgage Investment Trust
2011-06-26,65,False,AG Mortgage Investment Trust
2011-07-03,0,False,AG Mortgage Investment Trust
2011-07-10,0,False,AG Mortgage Investment Trust
2011-07-17,0,False,AG Mortgage Investment Trust
2011-07-24,32,False,AG Mortgage Investment Trust
2011-07-31,0,False,AG Mortgage Investment Trust
2011-08-07,0,False,AG Mortgage Investment Trust
2011-08-14,0,False,AG Mortgage Investment Trust
2011-08-21,0,False,AG Mortgage Investment Trust
2011-08-28,0,False,AG Mortgage Investment Trust
2011-09-04,0,False,AG Mortgage Investment Trust
2011-09-11,0,False,AG Mortgage Investment Trust
2011-09-18,0,False,AG Mortgage Investment Trust
2011-09-25,0,False,AG Mortgage Investment Trust
2011-10-02,29,False,AG Mortgage Investment Trust
2011-10-09,0,False,AG Mortgage Investment Trust
2011-10-16,0,False,AG Mortgage Investment Trust
2011-10-23,0,False,AG Mortgage Investment Trust
2011-10-30,0,False,AG Mortgage Investment Trust
2011-11-06,0,False,AG Mortgage Investment Trust
2011-11-13,0,False,AG Mortgage Investment Trust
2011-11-20,28,False,AG Mortgage Investment Trust
2011-11-27,0,False,AG Mortgage Investment Trust
2011-12-04,27,False,AG Mortgage Investment Trust
2011-12-11,0,False,AG Mortgage Investment Trust
2011-12-18,0,False,AG Mortgage Investment Trust
2011-12-25,0,False,AG Mortgage Investment Trust
2012-01-01,0,False,AG Mortgage Investment Trust
2012-01-08,0,False,AG Mortgage Investment Trust
2012-01-15,0,False,AG Mortgage Investment Trust
2012-01-22,0,False,AG Mortgage Investment Trust
2012-01-29,25,False,AG Mortgage Investment Trust
2012-02-05,0,False,AG Mortgage Investment Trust
2012-02-12,0,False,AG Mortgage Investment Trust
2012-02-19,25,False,AG Mortgage Investment Trust
2012-02-26,26,False,AG Mortgage Investment Trust
2012-03-04,25,False,AG Mortgage Investment Trust
2012-03-11,25,False,AG Mortgage Investment Trust
2012-03-18,25,False,AG Mortgage Investment Trust
2012-03-25,0,False,AG Mortgage Investment Trust
2011-04-17,52,False,Blue Wolf Mongolia Holdings
2011-04-24,0,False,Blue Wolf Mongolia Holdings
2011-05-01,0,False,Blue Wolf Mongolia Holdings
2011-05-08,0,False,Blue Wolf Mongolia Holdings
2011-05-15,0,False,Blue Wolf Mongolia Holdings
2011-05-22,0,False,Blue Wolf Mongolia Holdings
2011-05-29,0,False,Blue Wolf Mongolia Holdings
2011-06-05,0,False,Blue Wolf Mongolia Holdings
2011-06-12,0,False,Blue Wolf Mongolia Holdings
2011-06-19,0,False,Blue Wolf Mongolia Holdings
2011-06-26,0,False,Blue Wolf Mongolia Holdings
2011-07-03,0,False,Blue Wolf Mongolia Holdings
2011-07-10,50,False,Blue Wolf Mongolia Holdings
2011-07-17,0,False,Blue Wolf Mongolia Holdings
2011-07-24,99,False,Blue Wolf Mongolia Holdings
2011-07-31,100,False,Blue Wolf Mongolia Holdings
2011-08-07,0,False,Blue Wolf Mongolia Holdings
2011-08-14,0,False,Blue Wolf Mongolia Holdings
2011-08-21,0,False,Blue Wolf Mongolia Holdings
2011-08-28,0,False,Blue Wolf Mongolia Holdings
2011-09-04,0,False,Blue Wolf Mongolia Holdings
2011-09-11,45,False,Blue Wolf Mongolia Holdings
2011-09-18,0,False,Blue Wolf Mongolia Holdings
2011-09-25,0,False,Blue Wolf Mongolia Holdings
2011-10-02,0,False,Blue Wolf Mongolia Holdings
2011-10-09,0,False,Blue Wolf Mongolia Holdings
2011-10-16,0,False,Blue Wolf Mongolia Holdings
2011-10-23,0,False,Blue Wolf Mongolia Holdings
2011-10-30,0,False,Blue Wolf Mongolia Holdings
2011-11-06,0,False,Blue Wolf Mongolia Holdings
2011-11-13,42,False,Blue Wolf Mongolia Holdings
2011-11-20,0,False,Blue Wolf Mongolia Holdings
2011-11-27,42,False,Blue Wolf Mongolia Holdings
2011-12-04,41,False,Blue Wolf Mongolia Holdings
2011-12-11,0,False,Blue Wolf Mongolia Holdings
2011-12-18,0,False,Blue Wolf Mongolia Holdings
2011-12-25,0,False,Blue Wolf Mongolia Holdings
2012-01-01,42,False,Blue Wolf Mongolia Holdings
2012-01-08,0,False,Blue Wolf Mongolia Holdings
2012-01-15,0,False,Blue Wolf Mongolia Holdings
2012-01-22,0,False,Blue Wolf Mongolia Holdings
2012-01-29,0,False,Blue Wolf Mongolia Holdings
2012-02-05,0,False,Blue Wolf Mongolia Holdings
2012-02-12,0,False,Blue Wolf Mongolia Holdings
2012-02-19,0,False,Blue Wolf Mongolia Holdings
2012-02-26,39,False,Blue Wolf Mongolia Holdings
2012-03-04,0,False,Blue Wolf Mongolia Holdings
2012-03-11,0,False,Blue Wolf Mongolia Holdings
2012-03-18,39,False,Blue Wolf Mongolia Holdings
2012-03-25,0,False,Blue Wolf Mongolia Holdings
2012-04-01,40,False,Blue Wolf Mongolia Holdings
2012-04-08,40,False,Blue Wolf Mongolia Holdings
2012-04-15,0,False,Blue Wolf Mongolia Holdings
