date,SVI,isPartial,Issuer
2013-10-27,0,False,Santander Consumer USA Holdings
2013-11-03,0,False,Santander Consumer USA Holdings
2013-11-10,0,False,Santander Consumer USA Holdings
2013-11-17,0,False,Santander Consumer USA Holdings
2013-11-24,0,False,Santander Consumer USA Holdings
2013-12-01,0,False,Santander Consumer USA Holdings
2013-12-08,18,False,Santander Consumer USA Holdings
2013-12-15,0,False,Santander Consumer USA Holdings
2013-12-22,0,False,Santander Consumer USA Holdings
2013-12-29,19,False,Santander Consumer USA Holdings
2014-01-05,87,False,Santander Consumer USA Holdings
2014-01-12,34,False,Santander Consumer USA Holdings
2014-01-19,50,False,Santander Consumer USA Holdings
2014-01-26,17,False,Santander Consumer USA Holdings
2014-02-02,0,False,Santander Consumer USA Holdings
2014-02-09,0,False,Santander Consumer USA Holdings
2014-02-16,17,False,Santander Consumer USA Holdings
2014-02-23,16,False,Santander Consumer USA Holdings
2014-03-02,100,False,Santander Consumer USA Holdings
2014-03-09,0,False,Santander Consumer USA Holdings
2014-03-16,0,False,Santander Consumer USA Holdings
2014-03-23,16,False,Santander Consumer USA Holdings
2014-03-30,0,False,Santander Consumer USA Holdings
2014-04-06,17,False,Santander Consumer USA Holdings
2014-04-13,0,False,Santander Consumer USA Holdings
2014-04-20,17,False,Santander Consumer USA Holdings
2014-04-27,17,False,Santander Consumer USA Holdings
2014-05-04,17,False,Santander Consumer USA Holdings
2014-05-11,0,False,Santander Consumer USA Holdings
2014-05-18,0,False,Santander Consumer USA Holdings
2014-05-25,0,False,Santander Consumer USA Holdings
2014-06-01,0,False,Santander Consumer USA Holdings
2014-06-08,38,False,Santander Consumer USA Holdings
2014-06-15,0,False,Santander Consumer USA Holdings
2014-06-22,0,False,Santander Consumer USA Holdings
2014-06-29,0,False,Santander Consumer USA Holdings
2014-07-06,0,False,Santander Consumer USA Holdings
2014-07-13,0,False,Santander Consumer USA Holdings
2014-07-20,0,False,Santander Consumer USA Holdings
2014-07-27,19,False,Santander Consumer USA Holdings
2014-08-03,0,False,Santander Consumer USA Holdings
2014-08-10,0,False,Santander Consumer USA Holdings
2014-08-17,0,False,Santander Consumer USA Holdings
2014-08-24,0,False,Santander Consumer USA Holdings
2014-08-31,0,False,Santander Consumer USA Holdings
2014-09-07,35,False,Santander Consumer USA Holdings
2014-09-14,0,False,Santander Consumer USA Holdings
2014-09-21,17,False,Santander Consumer USA Holdings
2014-09-28,0,False,Santander Consumer USA Holdings
2014-10-05,17,False,Santander Consumer USA Holdings
2014-10-12,0,False,Santander Consumer USA Holdings
2014-10-19,0,False,Santander Consumer USA Holdings
2013-10-27,72,False,Care.com
2013-11-03,72,False,Care.com
2013-11-10,78,False,Care.com
2013-11-17,67,False,Care.com
2013-11-24,50,False,Care.com
2013-12-01,59,False,Care.com
2013-12-08,61,False,Care.com
2013-12-15,58,False,Care.com
2013-12-22,48,False,Care.com
2013-12-29,79,False,Care.com
2014-01-05,92,False,Care.com
2014-01-12,86,False,Care.com
2014-01-19,100,False,Care.com
2014-01-26,88,False,Care.com
2014-02-02,79,False,Care.com
2014-02-09,75,False,Care.com
2014-02-16,71,False,Care.com
2014-02-23,81,False,Care.com
2014-03-02,67,False,Care.com
2014-03-09,76,False,Care.com
2014-03-16,75,False,Care.com
2014-03-23,80,False,Care.com
2014-03-30,85,False,Care.com
2014-04-06,72,False,Care.com
2014-04-13,69,False,Care.com
2014-04-20,70,False,Care.com
2014-04-27,78,False,Care.com
2014-05-04,76,False,Care.com
2014-05-11,99,False,Care.com
2014-05-18,75,False,Care.com
2014-05-25,76,False,Care.com
2014-06-01,75,False,Care.com
2014-06-08,73,False,Care.com
2014-06-15,79,False,Care.com
2014-06-22,76,False,Care.com
2014-06-29,66,False,Care.com
2014-07-06,79,False,Care.com
2014-07-13,81,False,Care.com
2014-07-20,80,False,Care.com
2014-07-27,94,False,Care.com
2014-08-03,89,False,Care.com
2014-08-10,94,False,Care.com
2014-08-17,81,False,Care.com
2014-08-24,78,False,Care.com
2014-08-31,74,False,Care.com
2014-09-07,76,False,Care.com
2014-09-14,71,False,Care.com
2014-09-21,71,False,Care.com
2014-09-28,67,False,Care.com
2014-10-05,60,False,Care.com
2014-10-12,65,False,Care.com
2014-10-19,59,False,Care.com
2013-10-27,42,False,Rice Energy
2013-11-03,36,False,Rice Energy
2013-11-10,46,False,Rice Energy
2013-11-17,36,False,Rice Energy
2013-11-24,32,False,Rice Energy
2013-12-01,37,False,Rice Energy
2013-12-08,43,False,Rice Energy
2013-12-15,39,False,Rice Energy
2013-12-22,29,False,Rice Energy
2013-12-29,32,False,Rice Energy
2014-01-05,41,False,Rice Energy
2014-01-12,79,False,Rice Energy
2014-01-19,100,False,Rice Energy
2014-01-26,72,False,Rice Energy
2014-02-02,66,False,Rice Energy
2014-02-09,72,False,Rice Energy
2014-02-16,64,False,Rice Energy
2014-02-23,76,False,Rice Energy
2014-03-02,69,False,Rice Energy
2014-03-09,64,False,Rice Energy
2014-03-16,53,False,Rice Energy
2014-03-23,67,False,Rice Energy
2014-03-30,58,False,Rice Energy
2014-04-06,62,False,Rice Energy
2014-04-13,62,False,Rice Energy
2014-04-20,63,False,Rice Energy
2014-04-27,65,False,Rice Energy
2014-05-04,49,False,Rice Energy
2014-05-11,82,False,Rice Energy
2014-05-18,53,False,Rice Energy
2014-05-25,47,False,Rice Energy
2014-06-01,72,False,Rice Energy
2014-06-08,76,False,Rice Energy
2014-06-15,40,False,Rice Energy
2014-06-22,61,False,Rice Energy
2014-06-29,45,False,Rice Energy
2014-07-06,60,False,Rice Energy
2014-07-13,47,False,Rice Energy
2014-07-20,75,False,Rice Energy
2014-07-27,76,False,Rice Energy
2014-08-03,49,False,Rice Energy
2014-08-10,72,False,Rice Energy
2014-08-17,51,False,Rice Energy
2014-08-24,56,False,Rice Energy
2014-08-31,56,False,Rice Energy
2014-09-07,90,False,Rice Energy
2014-09-14,59,False,Rice Energy
2014-09-21,64,False,Rice Energy
2014-09-28,57,False,Rice Energy
2014-10-05,64,False,Rice Energy
2014-10-12,51,False,Rice Energy
2014-10-19,48,False,Rice Energy
2013-11-03,75,False,Celladon
2013-11-10,75,False,Celladon
2013-11-17,41,False,Celladon
2013-11-24,17,False,Celladon
2013-12-01,0,False,Celladon
2013-12-08,17,False,Celladon
2013-12-15,17,False,Celladon
2013-12-22,9,False,Celladon
2013-12-29,9,False,Celladon
2014-01-05,0,False,Celladon
2014-01-12,24,False,Celladon
2014-01-19,16,False,Celladon
2014-01-26,39,False,Celladon
2014-02-02,41,False,Celladon
2014-02-09,47,False,Celladon
2014-02-16,16,False,Celladon
2014-02-23,100,False,Celladon
2014-03-02,31,False,Celladon
2014-03-09,40,False,Celladon
2014-03-16,31,False,Celladon
2014-03-23,23,False,Celladon
2014-03-30,8,False,Celladon
2014-04-06,63,False,Celladon
2014-04-13,33,False,Celladon
2014-04-20,48,False,Celladon
2014-04-27,48,False,Celladon
2014-05-04,8,False,Celladon
2014-05-11,55,False,Celladon
2014-05-18,42,False,Celladon
2014-05-25,44,False,Celladon
2014-06-01,35,False,Celladon
2014-06-08,35,False,Celladon
2014-06-15,36,False,Celladon
2014-06-22,18,False,Celladon
2014-06-29,9,False,Celladon
2014-07-06,27,False,Celladon
2014-07-13,18,False,Celladon
2014-07-20,18,False,Celladon
2014-07-27,27,False,Celladon
2014-08-03,83,False,Celladon
2014-08-10,62,False,Celladon
2014-08-17,26,False,Celladon
2014-08-24,17,False,Celladon
2014-08-31,42,False,Celladon
2014-09-07,66,False,Celladon
2014-09-14,17,False,Celladon
2014-09-21,25,False,Celladon
2014-09-28,8,False,Celladon
2014-10-05,33,False,Celladon
2014-10-12,33,False,Celladon
2014-10-19,41,False,Celladon
2014-10-26,24,False,Celladon
2013-11-03,0,False,Dicerna Pharmaceuticals
2013-11-10,11,False,Dicerna Pharmaceuticals
2013-11-17,10,False,Dicerna Pharmaceuticals
2013-11-24,0,False,Dicerna Pharmaceuticals
2013-12-01,0,False,Dicerna Pharmaceuticals
2013-12-08,11,False,Dicerna Pharmaceuticals
2013-12-15,11,False,Dicerna Pharmaceuticals
2013-12-22,0,False,Dicerna Pharmaceuticals
2013-12-29,58,False,Dicerna Pharmaceuticals
2014-01-05,10,False,Dicerna Pharmaceuticals
2014-01-12,10,False,Dicerna Pharmaceuticals
2014-01-19,20,False,Dicerna Pharmaceuticals
2014-01-26,100,False,Dicerna Pharmaceuticals
2014-02-02,21,False,Dicerna Pharmaceuticals
2014-02-09,40,False,Dicerna Pharmaceuticals
2014-02-16,30,False,Dicerna Pharmaceuticals
2014-02-23,29,False,Dicerna Pharmaceuticals
2014-03-02,50,False,Dicerna Pharmaceuticals
2014-03-09,31,False,Dicerna Pharmaceuticals
2014-03-16,0,False,Dicerna Pharmaceuticals
2014-03-23,20,False,Dicerna Pharmaceuticals
2014-03-30,30,False,Dicerna Pharmaceuticals
2014-04-06,0,False,Dicerna Pharmaceuticals
2014-04-13,0,False,Dicerna Pharmaceuticals
