date,SVI,isPartial,Issuer
2013-04-28,41,False,Liquid Holdings Group
2013-05-05,60,False,Liquid Holdings Group
2013-05-12,0,False,Liquid Holdings Group
2013-05-19,39,False,Liquid Holdings Group
2013-05-26,0,False,Liquid Holdings Group
2013-06-02,0,False,Liquid Holdings Group
2013-06-09,0,False,Liquid Holdings Group
2013-06-16,20,False,Liquid Holdings Group
2013-06-23,20,False,Liquid Holdings Group
2013-06-30,0,False,Liquid Holdings Group
2013-07-07,61,False,Liquid Holdings Group
2013-07-14,20,False,Liquid Holdings Group
2013-07-21,100,False,Liquid Holdings Group
2013-07-28,40,False,Liquid Holdings Group
2013-08-04,60,False,Liquid Holdings Group
2013-08-11,61,False,Liquid Holdings Group
2013-08-18,20,False,Liquid Holdings Group
2013-08-25,0,False,Liquid Holdings Group
2013-09-01,19,False,Liquid Holdings Group
2013-09-08,0,False,Liquid Holdings Group
2013-09-15,37,False,Liquid Holdings Group
2013-09-22,0,False,Liquid Holdings Group
2013-09-29,19,False,Liquid Holdings Group
2013-10-06,19,False,Liquid Holdings Group
2013-10-13,19,False,Liquid Holdings Group
2013-10-20,37,False,Liquid Holdings Group
2013-10-27,37,False,Liquid Holdings Group
2013-11-03,54,False,Liquid Holdings Group
2013-11-10,18,False,Liquid Holdings Group
2013-11-17,18,False,Liquid Holdings Group
2013-11-24,18,False,Liquid Holdings Group
2013-12-01,18,False,Liquid Holdings Group
2013-12-08,0,False,Liquid Holdings Group
2013-12-15,37,False,Liquid Holdings Group
2013-12-22,0,False,Liquid Holdings Group
2013-12-29,40,False,Liquid Holdings Group
2014-01-05,18,False,Liquid Holdings Group
2014-01-12,0,False,Liquid Holdings Group
2014-01-19,51,False,Liquid Holdings Group
2014-01-26,0,False,Liquid Holdings Group
2014-02-02,0,False,Liquid Holdings Group
2014-02-09,17,False,Liquid Holdings Group
2014-02-16,17,False,Liquid Holdings Group
2014-02-23,0,False,Liquid Holdings Group
2014-03-02,0,False,Liquid Holdings Group
2014-03-09,17,False,Liquid Holdings Group
2014-03-16,34,False,Liquid Holdings Group
2014-03-23,0,False,Liquid Holdings Group
2014-03-30,0,False,Liquid Holdings Group
2014-04-06,17,False,Liquid Holdings Group
2014-04-13,18,False,Liquid Holdings Group
2014-04-20,0,False,Liquid Holdings Group
2013-05-05,37,False,American Homes 4 Rent
2013-05-12,40,False,American Homes 4 Rent
2013-05-19,48,False,American Homes 4 Rent
2013-05-26,47,False,American Homes 4 Rent
2013-06-02,37,False,American Homes 4 Rent
2013-06-09,42,False,American Homes 4 Rent
2013-06-16,53,False,American Homes 4 Rent
2013-06-23,55,False,American Homes 4 Rent
2013-06-30,62,False,American Homes 4 Rent
2013-07-07,48,False,American Homes 4 Rent
2013-07-14,45,False,American Homes 4 Rent
2013-07-21,53,False,American Homes 4 Rent
2013-07-28,100,False,American Homes 4 Rent
2013-08-04,61,False,American Homes 4 Rent
2013-08-11,55,False,American Homes 4 Rent
2013-08-18,54,False,American Homes 4 Rent
2013-08-25,62,False,American Homes 4 Rent
2013-09-01,51,False,American Homes 4 Rent
2013-09-08,36,False,American Homes 4 Rent
2013-09-15,41,False,American Homes 4 Rent
2013-09-22,34,False,American Homes 4 Rent
2013-09-29,38,False,American Homes 4 Rent
2013-10-06,41,False,American Homes 4 Rent
2013-10-13,43,False,American Homes 4 Rent
2013-10-20,41,False,American Homes 4 Rent
2013-10-27,49,False,American Homes 4 Rent
2013-11-03,37,False,American Homes 4 Rent
2013-11-10,51,False,American Homes 4 Rent
2013-11-17,31,False,American Homes 4 Rent
2013-11-24,33,False,American Homes 4 Rent
2013-12-01,41,False,American Homes 4 Rent
2013-12-08,36,False,American Homes 4 Rent
2013-12-15,26,False,American Homes 4 Rent
2013-12-22,46,False,American Homes 4 Rent
2013-12-29,64,False,American Homes 4 Rent
2014-01-05,57,False,American Homes 4 Rent
2014-01-12,45,False,American Homes 4 Rent
2014-01-19,41,False,American Homes 4 Rent
2014-01-26,60,False,American Homes 4 Rent
2014-02-02,50,False,American Homes 4 Rent
2014-02-09,43,False,American Homes 4 Rent
2014-02-16,46,False,American Homes 4 Rent
2014-02-23,58,False,American Homes 4 Rent
2014-03-02,49,False,American Homes 4 Rent
2014-03-09,51,False,American Homes 4 Rent
2014-03-16,51,False,American Homes 4 Rent
2014-03-23,60,False,American Homes 4 Rent
2014-03-30,58,False,American Homes 4 Rent
2014-04-06,68,False,American Homes 4 Rent
2014-04-13,69,False,American Homes 4 Rent
2014-04-20,48,False,American Homes 4 Rent
2014-04-27,63,False,American Homes 4 Rent
