date,SVI,isPartial,Issuer
2014-08-17,21,False,NeuroDerm
2014-08-24,20,False,NeuroDerm
2014-08-31,15,False,NeuroDerm
2014-09-07,8,False,NeuroDerm
2014-09-14,15,False,NeuroDerm
2014-09-21,15,False,NeuroDerm
2014-09-28,12,False,NeuroDerm
2014-10-05,8,False,NeuroDerm
2014-10-12,16,False,NeuroDerm
2014-10-19,18,False,NeuroDerm
2014-10-26,24,False,NeuroDerm
2014-11-02,22,False,NeuroDerm
2014-11-09,35,False,NeuroDerm
2014-11-16,19,False,NeuroDerm
2014-11-23,16,False,NeuroDerm
2014-11-30,34,False,NeuroDerm
2014-12-07,44,False,NeuroDerm
2014-12-14,24,False,NeuroDerm
2014-12-21,9,False,NeuroDerm
2014-12-28,100,False,NeuroDerm
2015-01-04,41,False,NeuroDerm
2015-01-11,32,False,NeuroDerm
2015-01-18,29,False,NeuroDerm
2015-01-25,31,False,NeuroDerm
2015-02-01,28,False,NeuroDerm
2015-02-08,22,False,NeuroDerm
2015-02-15,32,False,NeuroDerm
2015-02-22,22,False,NeuroDerm
2015-03-01,30,False,NeuroDerm
2015-03-08,31,False,NeuroDerm
2015-03-15,25,False,NeuroDerm
2015-03-22,23,False,NeuroDerm
2015-03-29,24,False,NeuroDerm
2015-04-05,20,False,NeuroDerm
2015-04-12,34,False,NeuroDerm
2015-04-19,35,False,NeuroDerm
2015-04-26,31,False,NeuroDerm
2015-05-03,33,False,NeuroDerm
2015-05-10,27,False,NeuroDerm
2015-05-17,25,False,NeuroDerm
2015-05-24,28,False,NeuroDerm
2015-05-31,30,False,NeuroDerm
2015-06-07,30,False,NeuroDerm
2015-06-14,29,False,NeuroDerm
2015-06-21,25,False,NeuroDerm
2015-06-28,26,False,NeuroDerm
2015-07-05,21,False,NeuroDerm
2015-07-12,29,False,NeuroDerm
2015-07-19,17,False,NeuroDerm
2015-07-26,26,False,NeuroDerm
2015-08-02,24,False,NeuroDerm
2015-08-09,15,False,NeuroDerm
2014-08-17,79,False,Virgin America
2014-08-24,72,False,Virgin America
2014-08-31,75,False,Virgin America
2014-09-07,65,False,Virgin America
2014-09-14,71,False,Virgin America
2014-09-21,76,False,Virgin America
2014-09-28,69,False,Virgin America
2014-10-05,72,False,Virgin America
2014-10-12,72,False,Virgin America
2014-10-19,76,False,Virgin America
2014-10-26,65,False,Virgin America
2014-11-02,72,False,Virgin America
2014-11-09,79,False,Virgin America
2014-11-16,69,False,Virgin America
2014-11-23,65,False,Virgin America
2014-11-30,80,False,Virgin America
2014-12-07,67,False,Virgin America
2014-12-14,66,False,Virgin America
2014-12-21,65,False,Virgin America
2014-12-28,67,False,Virgin America
2015-01-04,80,False,Virgin America
2015-01-11,74,False,Virgin America
2015-01-18,69,False,Virgin America
2015-01-25,72,False,Virgin America
2015-02-01,74,False,Virgin America
2015-02-08,74,False,Virgin America
2015-02-15,76,False,Virgin America
2015-02-22,76,False,Virgin America
2015-03-01,81,False,Virgin America
2015-03-08,74,False,Virgin America
2015-03-15,73,False,Virgin America
2015-03-22,69,False,Virgin America
2015-03-29,68,False,Virgin America
2015-04-05,83,False,Virgin America
2015-04-12,75,False,Virgin America
2015-04-19,73,False,Virgin America
2015-04-26,68,False,Virgin America
2015-05-03,74,False,Virgin America
2015-05-10,73,False,Virgin America
2015-05-17,70,False,Virgin America
2015-05-24,70,False,Virgin America
2015-05-31,75,False,Virgin America
2015-06-07,72,False,Virgin America
2015-06-14,76,False,Virgin America
2015-06-21,72,False,Virgin America
2015-06-28,69,False,Virgin America
2015-07-05,100,False,Virgin America
2015-07-12,78,False,Virgin America
2015-07-19,73,False,Virgin America
2015-07-26,65,False,Virgin America
2015-08-02,82,False,Virgin America
2015-08-09,75,False,Virgin America
2014-08-17,65,False,STORE Capital
2014-08-24,73,False,STORE Capital
2014-08-31,75,False,STORE Capital
2014-09-07,76,False,STORE Capital
2014-09-14,65,False,STORE Capital
2014-09-21,81,False,STORE Capital
2014-09-28,81,False,STORE Capital
2014-10-05,76,False,STORE Capital
2014-10-12,75,False,STORE Capital
2014-10-19,79,False,STORE Capital
2014-10-26,60,False,STORE Capital
2014-11-02,70,False,STORE Capital
2014-11-09,100,False,STORE Capital
2014-11-16,97,False,STORE Capital
2014-11-23,84,False,STORE Capital
2014-11-30,88,False,STORE Capital
2014-12-07,88,False,STORE Capital
2014-12-14,90,False,STORE Capital
2014-12-21,92,False,STORE Capital
2014-12-28,87,False,STORE Capital
2015-01-04,78,False,STORE Capital
2015-01-11,75,False,STORE Capital
2015-01-18,71,False,STORE Capital
2015-01-25,69,False,STORE Capital
2015-02-01,68,False,STORE Capital
2015-02-08,66,False,STORE Capital
2015-02-15,63,False,STORE Capital
2015-02-22,72,False,STORE Capital
2015-03-01,74,False,STORE Capital
2015-03-08,75,False,STORE Capital
2015-03-15,63,False,STORE Capital
2015-03-22,73,False,STORE Capital
2015-03-29,76,False,STORE Capital
2015-04-05,70,False,STORE Capital
2015-04-12,69,False,STORE Capital
2015-04-19,80,False,STORE Capital
2015-04-26,71,False,STORE Capital
2015-05-03,73,False,STORE Capital
