date,SVI,isPartial,Issuer
2013-03-31,26,False,Tremor Video
2013-04-07,34,False,Tremor Video
2013-04-14,30,False,Tremor Video
2013-04-21,15,False,Tremor Video
2013-04-28,20,False,Tremor Video
2013-05-05,24,False,Tremor Video
2013-05-12,21,False,Tremor Video
2013-05-19,38,False,Tremor Video
2013-05-26,29,False,Tremor Video
2013-06-02,23,False,Tremor Video
2013-06-09,35,False,Tremor Video
2013-06-16,21,False,Tremor Video
2013-06-23,100,False,Tremor Video
2013-06-30,46,False,Tremor Video
2013-07-07,28,False,Tremor Video
2013-07-14,39,False,Tremor Video
2013-07-21,30,False,Tremor Video
2013-07-28,21,False,Tremor Video
2013-08-04,47,False,Tremor Video
2013-08-11,35,False,Tremor Video
2013-08-18,34,False,Tremor Video
2013-08-25,19,False,Tremor Video
2013-09-01,24,False,Tremor Video
2013-09-08,40,False,Tremor Video
2013-09-15,44,False,Tremor Video
2013-09-22,44,False,Tremor Video
2013-09-29,42,False,Tremor Video
2013-10-06,36,False,Tremor Video
2013-10-13,32,False,Tremor Video
2013-10-20,16,False,Tremor Video
2013-10-27,26,False,Tremor Video
2013-11-03,43,False,Tremor Video
2013-11-10,41,False,Tremor Video
2013-11-17,49,False,Tremor Video
2013-11-24,25,False,Tremor Video
2013-12-01,13,False,Tremor Video
2013-12-08,18,False,Tremor Video
2013-12-15,16,False,Tremor Video
2013-12-22,18,False,Tremor Video
2013-12-29,21,False,Tremor Video
2014-01-05,17,False,Tremor Video
2014-01-12,20,False,Tremor Video
2014-01-19,22,False,Tremor Video
2014-01-26,26,False,Tremor Video
2014-02-02,25,False,Tremor Video
2014-02-09,18,False,Tremor Video
2014-02-16,46,False,Tremor Video
2014-02-23,34,False,Tremor Video
2014-03-02,29,False,Tremor Video
2014-03-09,28,False,Tremor Video
2014-03-16,22,False,Tremor Video
2014-03-23,20,False,Tremor Video
2013-03-31,55,False,Noodles & Company
2013-04-07,37,False,Noodles & Company
2013-04-14,65,False,Noodles & Company
2013-04-21,61,False,Noodles & Company
2013-04-28,56,False,Noodles & Company
2013-05-05,60,False,Noodles & Company
2013-05-12,52,False,Noodles & Company
2013-05-19,49,False,Noodles & Company
2013-05-26,47,False,Noodles & Company
2013-06-02,54,False,Noodles & Company
2013-06-09,79,False,Noodles & Company
2013-06-16,70,False,Noodles & Company
2013-06-23,100,False,Noodles & Company
2013-06-30,95,False,Noodles & Company
2013-07-07,61,False,Noodles & Company
2013-07-14,61,False,Noodles & Company
2013-07-21,63,False,Noodles & Company
2013-07-28,75,False,Noodles & Company
2013-08-04,50,False,Noodles & Company
2013-08-11,56,False,Noodles & Company
2013-08-18,82,False,Noodles & Company
2013-08-25,64,False,Noodles & Company
2013-09-01,38,False,Noodles & Company
2013-09-08,58,False,Noodles & Company
2013-09-15,68,False,Noodles & Company
2013-09-22,54,False,Noodles & Company
2013-09-29,87,False,Noodles & Company
2013-10-06,54,False,Noodles & Company
2013-10-13,68,False,Noodles & Company
2013-10-20,58,False,Noodles & Company
2013-10-27,60,False,Noodles & Company
2013-11-03,46,False,Noodles & Company
2013-11-10,50,False,Noodles & Company
2013-11-17,67,False,Noodles & Company
2013-11-24,53,False,Noodles & Company
2013-12-01,49,False,Noodles & Company
2013-12-08,46,False,Noodles & Company
2013-12-15,45,False,Noodles & Company
2013-12-22,47,False,Noodles & Company
2013-12-29,70,False,Noodles & Company
2014-01-05,52,False,Noodles & Company
2014-01-12,74,False,Noodles & Company
2014-01-19,67,False,Noodles & Company
2014-01-26,71,False,Noodles & Company
2014-02-02,29,False,Noodles & Company
2014-02-09,55,False,Noodles & Company
2014-02-16,49,False,Noodles & Company
2014-02-23,74,False,Noodles & Company
2014-03-02,56,False,Noodles & Company
2014-03-09,57,False,Noodles & Company
2014-03-16,72,False,Noodles & Company
2014-03-23,69,False,Noodles & Company
