date,SVI,isPartial,Issuer
2004-05-16,23,False,Westlake Chemical
2004-05-23,23,False,Westlake Chemical
2004-05-30,24,False,Westlake Chemical
2004-06-06,23,False,Westlake Chemical
2004-06-13,0,False,Westlake Chemical
2004-06-20,0,False,Westlake Chemical
2004-06-27,24,False,Westlake Chemical
2004-07-04,24,False,Westlake Chemical
2004-07-11,0,False,Westlake Chemical
2004-07-18,0,False,Westlake Chemical
2004-07-25,24,False,Westlake Chemical
2004-08-01,48,False,Westlake Chemical
2004-08-08,94,False,Westlake Chemical
2004-08-15,46,False,Westlake Chemical
2004-08-22,22,False,Westlake Chemical
2004-08-29,0,False,Westlake Chemical
2004-09-05,21,False,Westlake Chemical
2004-09-12,20,False,Westlake Chemical
2004-09-19,0,False,Westlake Chemical
2004-09-26,100,False,Westlake Chemical
2004-10-03,0,False,Westlake Chemical
2004-10-10,0,False,Westlake Chemical
2004-10-17,0,False,Westlake Chemical
2004-10-24,23,False,Westlake Chemical
2004-10-31,39,False,Westlake Chemical
2004-11-07,0,False,Westlake Chemical
2004-11-14,0,False,Westlake Chemical
2004-11-21,0,False,Westlake Chemical
2004-11-28,55,False,Westlake Chemical
2004-12-05,18,False,Westlake Chemical
2004-12-12,0,False,Westlake Chemical
2004-12-19,0,False,Westlake Chemical
2004-12-26,0,False,Westlake Chemical
2005-01-02,18,False,Westlake Chemical
2005-01-09,0,False,Westlake Chemical
2005-01-16,34,False,Westlake Chemical
2005-01-23,33,False,Westlake Chemical
2005-01-30,0,False,Westlake Chemical
2005-02-06,0,False,Westlake Chemical
2005-02-13,16,False,Westlake Chemical
2005-02-20,17,False,Westlake Chemical
2005-02-27,16,False,Westlake Chemical
2005-03-06,15,False,Westlake Chemical
2005-03-13,46,False,Westlake Chemical
2005-03-20,34,False,Westlake Chemical
2005-03-27,0,False,Westlake Chemical
2005-04-03,0,False,Westlake Chemical
2005-04-10,0,False,Westlake Chemical
2005-04-17,0,False,Westlake Chemical
2005-04-24,15,False,Westlake Chemical
2005-05-01,16,False,Westlake Chemical
2005-05-08,15,False,Westlake Chemical
2004-05-16,20,False,Extra Space Storage
2004-05-23,19,False,Extra Space Storage
2004-05-30,41,False,Extra Space Storage
2004-06-06,20,False,Extra Space Storage
2004-06-13,39,False,Extra Space Storage
2004-06-20,20,False,Extra Space Storage
2004-06-27,41,False,Extra Space Storage
2004-07-04,41,False,Extra Space Storage
2004-07-11,24,False,Extra Space Storage
2004-07-18,0,False,Extra Space Storage
2004-07-25,20,False,Extra Space Storage
2004-08-01,0,False,Extra Space Storage
2004-08-08,100,False,Extra Space Storage
2004-08-15,39,False,Extra Space Storage
2004-08-22,0,False,Extra Space Storage
2004-08-29,18,False,Extra Space Storage
2004-09-05,36,False,Extra Space Storage
2004-09-12,0,False,Extra Space Storage
2004-09-19,51,False,Extra Space Storage
2004-09-26,34,False,Extra Space Storage
2004-10-03,0,False,Extra Space Storage
2004-10-10,62,False,Extra Space Storage
2004-10-17,0,False,Extra Space Storage
2004-10-24,77,False,Extra Space Storage
2004-10-31,17,False,Extra Space Storage
2004-11-07,24,False,Extra Space Storage
2004-11-14,19,False,Extra Space Storage
2004-11-21,33,False,Extra Space Storage
2004-11-28,31,False,Extra Space Storage
2004-12-05,31,False,Extra Space Storage
2004-12-12,0,False,Extra Space Storage
2004-12-19,19,False,Extra Space Storage
2004-12-26,44,False,Extra Space Storage
2005-01-02,31,False,Extra Space Storage
2005-01-09,0,False,Extra Space Storage
2005-01-16,0,False,Extra Space Storage
2005-01-23,0,False,Extra Space Storage
2005-01-30,14,False,Extra Space Storage
2005-02-06,14,False,Extra Space Storage
2005-02-13,28,False,Extra Space Storage
2005-02-20,0,False,Extra Space Storage
2005-02-27,14,False,Extra Space Storage
2005-03-06,13,False,Extra Space Storage
2005-03-13,13,False,Extra Space Storage
2005-03-20,0,False,Extra Space Storage
2005-03-27,26,False,Extra Space Storage
2005-04-03,0,False,Extra Space Storage
2005-04-10,13,False,Extra Space Storage
2005-04-17,26,False,Extra Space Storage
2005-04-24,39,False,Extra Space Storage
2005-05-01,54,False,Extra Space Storage
2005-05-08,25,False,Extra Space Storage
2004-05-16,0,False,American Campus Communities (ACC)
2004-05-23,0,False,American Campus Communities (ACC)
2004-05-30,0,False,American Campus Communities (ACC)
2004-06-06,0,False,American Campus Communities (ACC)
2004-06-13,0,False,American Campus Communities (ACC)
2004-06-20,0,False,American Campus Communities (ACC)
2004-06-27,0,False,American Campus Communities (ACC)
2004-07-04,0,False,American Campus Communities (ACC)
2004-07-11,0,False,American Campus Communities (ACC)
2004-07-18,0,False,American Campus Communities (ACC)
2004-07-25,0,False,American Campus Communities (ACC)
2004-08-01,0,False,American Campus Communities (ACC)
2004-08-08,0,False,American Campus Communities (ACC)
2004-08-15,0,False,American Campus Communities (ACC)
2004-08-22,0,False,American Campus Communities (ACC)
2004-08-29,0,False,American Campus Communities (ACC)
2004-09-05,0,False,American Campus Communities (ACC)
2004-09-12,0,False,American Campus Communities (ACC)
2004-09-19,0,False,American Campus Communities (ACC)
2004-09-26,0,False,American Campus Communities (ACC)
2004-10-03,0,False,American Campus Communities (ACC)
2004-10-10,0,False,American Campus Communities (ACC)
2004-10-17,0,False,American Campus Communities (ACC)
2004-10-24,0,False,American Campus Communities (ACC)
2004-10-31,0,False,American Campus Communities (ACC)
2004-11-07,0,False,American Campus Communities (ACC)
2004-11-14,0,False,American Campus Communities (ACC)
2004-11-21,0,False,American Campus Communities (ACC)
2004-11-28,0,False,American Campus Communities (ACC)
2004-12-05,0,False,American Campus Communities (ACC)
2004-12-12,0,False,American Campus Communities (ACC)
2004-12-19,0,False,American Campus Communities (ACC)
2004-12-26,0,False,American Campus Communities (ACC)
2005-01-02,0,False,American Campus Communities (ACC)
2005-01-09,0,False,American Campus Communities (ACC)
2005-01-16,0,False,American Campus Communities (ACC)
2005-01-23,0,False,American Campus Communities (ACC)
2005-01-30,0,False,American Campus Communities (ACC)
2005-02-06,0,False,American Campus Communities (ACC)
2005-02-13,100,False,American Campus Communities (ACC)
2005-02-20,0,False,American Campus Communities (ACC)
2005-02-27,0,False,American Campus Communities (ACC)
2005-03-06,0,False,American Campus Communities (ACC)
2005-03-13,0,False,American Campus Communities (ACC)
2005-03-20,0,False,American Campus Communities (ACC)
2005-03-27,0,False,American Campus Communities (ACC)
2005-04-03,0,False,American Campus Communities (ACC)
2005-04-10,0,False,American Campus Communities (ACC)
2005-04-17,0,False,American Campus Communities (ACC)
2005-04-24,0,False,American Campus Communities (ACC)
2005-05-01,0,False,American Campus Communities (ACC)
2005-05-08,0,False,American Campus Communities (ACC)
2004-05-16,0,False,Archipelago Holdings
2004-05-23,0,False,Archipelago Holdings
2004-05-30,31,False,Archipelago Holdings
2004-06-06,0,False,Archipelago Holdings
2004-06-13,30,False,Archipelago Holdings
2004-06-20,0,False,Archipelago Holdings
2004-06-27,0,False,Archipelago Holdings
2004-07-04,0,False,Archipelago Holdings
2004-07-11,36,False,Archipelago Holdings
2004-07-18,0,False,Archipelago Holdings
2004-07-25,0,False,Archipelago Holdings
2004-08-01,0,False,Archipelago Holdings
2004-08-08,61,False,Archipelago Holdings
2004-08-15,30,False,Archipelago Holdings
2004-08-22,0,False,Archipelago Holdings
2004-08-29,0,False,Archipelago Holdings
2004-09-05,0,False,Archipelago Holdings
2004-09-12,0,False,Archipelago Holdings
2004-09-19,0,False,Archipelago Holdings
2004-09-26,0,False,Archipelago Holdings
2004-10-03,0,False,Archipelago Holdings
2004-10-10,0,False,Archipelago Holdings
2004-10-17,0,False,Archipelago Holdings
2004-10-24,0,False,Archipelago Holdings
2004-10-31,25,False,Archipelago Holdings
2004-11-07,0,False,Archipelago Holdings
2004-11-14,0,False,Archipelago Holdings
2004-11-21,0,False,Archipelago Holdings
2004-11-28,0,False,Archipelago Holdings
2004-12-05,24,False,Archipelago Holdings
2004-12-12,24,False,Archipelago Holdings
2004-12-19,28,False,Archipelago Holdings
2004-12-26,0,False,Archipelago Holdings
2005-01-02,0,False,Archipelago Holdings
2005-01-09,22,False,Archipelago Holdings
2005-01-16,22,False,Archipelago Holdings
2005-01-23,0,False,Archipelago Holdings
2005-01-30,0,False,Archipelago Holdings
2005-02-06,0,False,Archipelago Holdings
2005-02-13,0,False,Archipelago Holdings
2005-02-20,0,False,Archipelago Holdings
2005-02-27,0,False,Archipelago Holdings
2005-03-06,0,False,Archipelago Holdings
2005-03-13,0,False,Archipelago Holdings
2005-03-20,22,False,Archipelago Holdings
2005-03-27,0,False,Archipelago Holdings
2005-04-03,0,False,Archipelago Holdings
2005-04-10,0,False,Archipelago Holdings
2005-04-17,100,False,Archipelago Holdings
2005-04-24,59,False,Archipelago Holdings
2005-05-01,20,False,Archipelago Holdings
2005-05-08,38,False,Archipelago Holdings
2004-05-16,0,False,Stereotaxis
2004-05-23,0,False,Stereotaxis
2004-05-30,0,False,Stereotaxis
2004-06-06,21,False,Stereotaxis
2004-06-13,21,False,Stereotaxis
2004-06-20,0,False,Stereotaxis
2004-06-27,43,False,Stereotaxis
2004-07-04,22,False,Stereotaxis
2004-07-11,51,False,Stereotaxis
2004-07-18,43,False,Stereotaxis
