date,SVI,isPartial,Issuer
2007-05-13,0,False,Paragon Shipping
2007-05-20,17,False,Paragon Shipping
2007-05-27,0,False,Paragon Shipping
2007-06-03,0,False,Paragon Shipping
2007-06-10,33,False,Paragon Shipping
2007-06-17,0,False,Paragon Shipping
2007-06-24,0,False,Paragon Shipping
2007-07-01,17,False,Paragon Shipping
2007-07-08,17,False,Paragon Shipping
2007-07-15,0,False,Paragon Shipping
2007-07-22,17,False,Paragon Shipping
2007-07-29,34,False,Paragon Shipping
2007-08-05,34,False,Paragon Shipping
2007-08-12,52,False,Paragon Shipping
2007-08-19,16,False,Paragon Shipping
2007-08-26,16,False,Paragon Shipping
2007-09-02,0,False,Paragon Shipping
2007-09-09,0,False,Paragon Shipping
2007-09-16,30,False,Paragon Shipping
2007-09-23,0,False,Paragon Shipping
2007-09-30,0,False,Paragon Shipping
2007-10-07,44,False,Paragon Shipping
2007-10-14,100,False,Paragon Shipping
2007-10-21,42,False,Paragon Shipping
2007-10-28,72,False,Paragon Shipping
2007-11-04,14,False,Paragon Shipping
2007-11-11,0,False,Paragon Shipping
2007-11-18,28,False,Paragon Shipping
2007-11-25,13,False,Paragon Shipping
2007-12-02,54,False,Paragon Shipping
2007-12-09,14,False,Paragon Shipping
2007-12-16,29,False,Paragon Shipping
2007-12-23,0,False,Paragon Shipping
2007-12-30,0,False,Paragon Shipping
2008-01-06,13,False,Paragon Shipping
2008-01-13,39,False,Paragon Shipping
2008-01-20,25,False,Paragon Shipping
2008-01-27,25,False,Paragon Shipping
2008-02-03,26,False,Paragon Shipping
2008-02-10,13,False,Paragon Shipping
2008-02-17,12,False,Paragon Shipping
2008-02-24,0,False,Paragon Shipping
2008-03-02,12,False,Paragon Shipping
2008-03-09,37,False,Paragon Shipping
2008-03-16,0,False,Paragon Shipping
2008-03-23,0,False,Paragon Shipping
2008-03-30,12,False,Paragon Shipping
2008-04-06,36,False,Paragon Shipping
2008-04-13,0,False,Paragon Shipping
2008-04-20,12,False,Paragon Shipping
2008-04-27,12,False,Paragon Shipping
2008-05-04,25,False,Paragon Shipping
2007-05-13,0,False,Horsehead Holdings
2007-05-20,0,False,Horsehead Holdings
2007-05-27,0,False,Horsehead Holdings
2007-06-03,95,False,Horsehead Holdings
2007-06-10,0,False,Horsehead Holdings
2007-06-17,0,False,Horsehead Holdings
2007-06-24,0,False,Horsehead Holdings
2007-07-01,0,False,Horsehead Holdings
2007-07-08,0,False,Horsehead Holdings
2007-07-15,0,False,Horsehead Holdings
2007-07-22,0,False,Horsehead Holdings
2007-07-29,0,False,Horsehead Holdings
2007-08-05,0,False,Horsehead Holdings
2007-08-12,98,False,Horsehead Holdings
2007-08-19,0,False,Horsehead Holdings
2007-08-26,0,False,Horsehead Holdings
2007-09-02,0,False,Horsehead Holdings
2007-09-09,0,False,Horsehead Holdings
2007-09-16,0,False,Horsehead Holdings
2007-09-23,0,False,Horsehead Holdings
2007-09-30,0,False,Horsehead Holdings
2007-10-07,0,False,Horsehead Holdings
2007-10-14,0,False,Horsehead Holdings
2007-10-21,0,False,Horsehead Holdings
2007-10-28,0,False,Horsehead Holdings
2007-11-04,0,False,Horsehead Holdings
2007-11-11,0,False,Horsehead Holdings
2007-11-18,0,False,Horsehead Holdings
